task,prompt,gt,pred,raw_response,correct,accuracy
Count,"How many benchs are in the image? Select from the following choices.
(A) 6
(B) 2
(C) 5
(D) 3
(E) 0
(F) 4",(F),"(F) 4
(F)","(F) 4
(F)",False,32.52279635258359
Count,"How many beds are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,D,"(D) 2
(D)",False,32.47344461305007
Count,"How many birds are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 4
(E) 0",C,D,"(D) 4
(D)",False,32.42424242424242
Count,"How many skateboards are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 1
(D) 0
(E) 3",A,"(F) 4
(H)","(F) 4
(H)",False,32.37518910741301
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,D,"(D) 2
(D)",False,32.3262839879154
Count,"How many toothbrushs are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,C,"(C) 1
(C)",True,32.42835595776772
Count,"How many persons are in the image? Select from the following choices.
(A) 16
(B) 14
(C) 15
(D) 13
(E) 12
(F) 0",B,D,"(D) 13
(D)",False,32.37951807228915
Count,"How many teddy bears are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 4
(E) 0",B,"(F) 1
(H)","(F) 1
(H)",False,32.33082706766917
Count,"How many trains are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,D,"(D) 3
(D)",False,32.28228228228228
Count,"How many buss are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,D,"(D) 0
(D)",False,32.23388305847077
Count,"How many zebras are in the image? Select from the following choices.
(A) 7
(B) 3
(C) 4
(D) 5
(E) 6
(F) 0",C,D,"(D) 5
(D)",False,32.18562874251497
Count,"How many cups are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0",B,D,"(D) 0
(D)",False,32.13751868460389
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,A,"(A) 2
(A)",False,32.08955223880597
Count,"How many sinks are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,C,"(C) 2
(C)",False,32.04172876304024
Count,"How many clocks are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 4
(E) 3",A,D,"(D) 4
(D)",False,31.994047619047617
Count,"How many cows are in the image? Select from the following choices.
(A) 10
(B) 7
(C) 9
(D) 0
(E) 11
(F) 8",C,"(F) 8
(F)","(F) 8
(F)",False,31.946508172362552
Count,"How many cars are in the image? Select from the following choices.
(A) 10
(B) 0
(C) 14
(D) 13
(E) 12
(F) 11",(E),"(H) 10
(J)","(H) 10
(J)",False,31.899109792284868
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,D,"(D) 2
(D)",False,31.851851851851855
Count,"How many buss are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,A,"(A) 2
(D)",False,31.804733727810653
Count,"How many knifes are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 3
(D) 2
(E) 0",D,D,"(D) 2
(D)",True,31.90546528803545
Count,"How many mouses are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,B,"(B) 2
(B)",False,31.858407079646017
Count,"How many handbags are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,C,"(C) 2
(C)",False,31.81148748159057
Count,"How many cups are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 2
(D) 1
(E) 0",C,"(F) 1
(H)","(F) 1
(H)",False,31.76470588235294
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,D,"(D) 0
(D)",False,31.718061674008812
Count,"How many frisbees are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3
(E) 4",C,"(F) 1
(F)","(F) 1
(F)",False,31.671554252199414
Count,"How many backpacks are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,A,"(A) 2
(A)",False,31.625183016105417
Count,"How many cows are in the image? Select from the following choices.
(A) 0
(B) 4
(C) 6
(D) 3
(E) 7
(F) 5",(F),C,"(C) 6
(C)",False,31.57894736842105
Count,"How many wine glasss are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 4
(E) 0",C,D,"(D) 4
(D)",False,31.532846715328468
Count,"How many birds are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,B,"(B) 2
(B)",False,31.486880466472307
Count,"How many cars are in the image? Select from the following choices.
(A) 13
(B) 0
(C) 14
(D) 12
(E) 10
(F) 11",D,"(H) 10
(J)","(H) 10
(J)",False,31.4410480349345
Count,"How many stop signs are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,A,"(A) 3
(A)",False,31.3953488372093
Count,"How many handbags are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 4
(D) 1
(E) 3",A,D,"(D) 1
(D)",False,31.349782293178517
Count,"How many trucks are in the image? Select from the following choices.
(A) 7
(B) 6
(C) 4
(D) 0
(E) 5
(F) 3",(E),"(H) 3
(J)","(H) 3
(J)",False,31.30434782608696
Count,"How many bottles are in the image? Select from the following choices.
(A) 0
(B) 4
(C) 2
(D) 3
(E) 1",C,C,"(C) 2
(C)",True,31.403762662807527
Count,"How many surfboards are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 2
(D) 1
(E) 0",C,C,"(C) 2
(C)",True,31.502890173410403
Count,"How many toilets are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,"(D) 1
(D)",True,31.601731601731604
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 4
(E) 1",A,D,"(D) 4
(D)",False,31.556195965417867
Count,"How many zebras are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 5
(D) 6
(E) 0
(F) 3",A,"(H) 1
(J)","(H) 1
(J)",False,31.510791366906478
Count,"How many traffic lights are in the image? Select from the following choices.
(A) 6
(B) 0
(C) 2
(D) 5
(E) 3
(F) 4",(F),"(F) 4
(F)","(F) 4
(F)",False,31.46551724137931
Count,"How many kites are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0
(E) 4",A,"(F) 4
(F)","(F) 4
(F)",False,31.420373027259686
Count,"How many clocks are in the image? Select from the following choices.
(A) 1
(B) 4
(C) 0
(D) 2
(E) 3",D,D,"(D) 2
(D)",True,31.51862464183381
Count,"How many sheeps are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 5
(D) 3
(E) 4
(F) 1",D,"(H) 1
(J)","(H) 1
(J)",False,31.47353361945637
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,B,"(B) 2
(B)",False,31.428571428571427
Count,"How many cars are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 1
(D) 0
(E) 2",(E),"(F) 1
(H)","(F) 1
(H)",False,31.383737517831666
Count,"How many trains are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,D,"(D) 3
(D)",False,31.339031339031337
Count,"How many frisbees are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,B,"(B) 2
(B)",False,31.29445234708393
Count,"How many handbags are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,B,"(B) 2
(B)",False,31.25
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,D,"(D) 2
(D)",False,31.20567375886525
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,C,"(C) 2
(C)",False,31.1614730878187
Count,"How many chairs are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1
(E) 4",C,D,"(D) 1
(D)",False,31.117397454031114
Count,"How many cars are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 1
(D) 0
(E) 3",B,"(F) 2
(H)","(F) 2
(H)",False,31.07344632768362
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,C,"(C) 2
(C)",False,31.029619181946405
Count,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,D,"(D) 3
(D)",False,30.985915492957744
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,D,"(D) 2
(D)",False,30.942334739803094
Count,"How many elephants are in the image? Select from the following choices.
(A) 0
(B) 4
(C) 5
(D) 6
(E) 8
(F) 7",D,"(F) 7
(F)","(F) 7
(F)",False,30.89887640449438
Count,"How many mouses are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,B,"(B) 0
(B)",False,30.855539971949508
Count,"How many carrots are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,C,"(C) 2
(C)",False,30.81232492997199
Count,"How many kites are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2",C,D,"(D) 2
(D)",False,30.76923076923077
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 5
(C) 7
(D) 3
(E) 4
(F) 6",B,"(F) 6
(F)","(F) 6
(F)",False,30.726256983240223
Count,"How many birds are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 1
(D) 0
(E) 3
(F) 5",(E),"(G) 3
(H)","(G) 3
(H)",False,30.683403068340308
Count,"How many sinks are in the image? Select from the following choices.
(A) 1
(B) 4
(C) 0
(D) 3
(E) 2",(E),"(E) 2
(E)","(E) 2
(E)",False,30.64066852367688
Count,"How many cats are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,C,"(C) 0
(C)",False,30.598052851182196
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,A,"(A) 2
(A)",False,30.555555555555557
Count,"How many cars are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",C,D,"(D) 1
(D)",False,30.513176144244103
Count,"How many pizzas are in the image? Select from the following choices.
(A) 12
(B) 0
(C) 11
(D) 9
(E) 8
(F) 10",D,D,"(D) 9
(D)",True,30.60941828254848
Count,"How many surfboards are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,A,"(A) 2
(A)",False,30.567081604426004
Count,"How many stop signs are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,D,"(D) 1
(D)",False,30.52486187845304
Count,"How many snowboards are in the image? Select from the following choices.
(A) 5
(B) 0
(C) 4
(D) 2
(E) 6
(F) 3",C,"(F) 3
(F)","(F) 3
(F)",False,30.482758620689655
Count,"How many toilets are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,B,"(B) 2
(B)",False,30.44077134986226
Count,"How many trains are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 4
(D) 3
(E) 1",B,D,"(D) 3
(D)",False,30.39889958734526
Count,"How many potted plants are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,B,"(B) 2
(B)",False,30.357142857142854
Count,"How many cell phones are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,"(D) 1
(D)",True,30.45267489711934
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,D,"(D) 0
(D)",False,30.41095890410959
Count,"How many boats are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",D,C,"(C) 2
(C)",False,30.36935704514364
Count,"How many forks are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,B,"(B) 2
(B)",False,30.327868852459016
Count,"How many microwaves are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,C,"(C) 2
(C)",False,30.286493860845837
Count,"How many birds are in the image? Select from the following choices.
(A) 4
(B) 5
(C) 0
(D) 6
(E) 2
(F) 3",A,"(H) 2
(G)","(H) 2
(G)",False,30.24523160762943
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,C,"(C) 0
(C)",False,30.20408163265306
Count,"How many surfboards are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 4
(E) 1",C,C,"(C) 2
(C)",True,30.298913043478258
Count,"How many bowls are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,B,"(B) 2
(B)",False,30.257801899592945
Count,"How many ties are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,D,"(D) 2
(D)",False,30.21680216802168
Count,"How many oranges are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,B,"(B) 2
(B)",False,30.17591339648173
Count,"How many tennis rackets are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2",C,D,"(D) 2
(D)",False,30.135135135135133
Count,"How many buss are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,B,"(B) 1
(B)",True,30.229419703103915
Count,"How many microwaves are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,D,"(D) 1
(D)",True,30.32345013477089
Count,"How many keyboards are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,D,"(D) 2
(D)",False,30.282637954239572
Count,"How many vases are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,D,"(D) 3
(D)",False,30.241935483870968
Count,"How many umbrellas are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,D,"(D) 2
(D)",False,30.201342281879196
Count,"How many bowls are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,D,"(D) 3
(D)",False,30.160857908847184
Count,"How many parking meters are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,A,"(A) 0
(A)",False,30.120481927710845
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 4
(D) 6
(E) 5
(F) 0",C,D,"(D) 6
(D)",False,30.080213903743314
Count,"How many backpacks are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 3
(D) 1
(E) 0",B,B,"(B) 2
(B)",True,30.173564753004005
Count,"How many clocks are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,D,"(D) 0
(D)",False,30.133333333333333
Count,"How many clocks are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 4
(D) 2
(E) 1",D,D,"(D) 2
(D)",True,30.22636484687084
Count,"How many giraffes are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 2
(D) 0
(E) 3",C,"(F) 1
(H)","(F) 1
(H)",False,30.186170212765955
Count,"How many persons are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 1
(D) 0
(E) 2",(E),B,"(B) 3
(B)",False,30.1460823373174
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,B,"(B) 2
(B)",False,30.106100795755967
Count,"How many giraffes are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,D,"(D) 2
(D)",False,30.066225165562916
Count,"How many baseball bats are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,C,"(C) 3
(C)",False,30.02645502645503
Count,"How many trucks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3
(E) 4",C,D,"(D) 3
(D)",False,29.98678996036988
Count,"How many tennis rackets are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,B,"(B) 2
(B)",False,29.947229551451187
Count,"How many oranges are in the image? Select from the following choices.
(A) 7
(B) 0
(C) 6
(D) 3
(E) 4
(F) 5",(F),"(F) 5
(F)","(F) 5
(F)",False,29.907773386034254
Count,"How many umbrellas are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,C,"(C) 2
(C)",False,29.86842105263158
Count,"How many bottles are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,C,"(C) 0
(C)",False,29.82917214191853
Count,"How many stop signs are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,"(D) 1
(D)",True,29.92125984251969
Count,"How many giraffes are in the image? Select from the following choices.
(A) 11
(B) 9
(C) 10
(D) 8
(E) 0
(F) 12",B,D,"(D) 8
(D)",False,29.882044560943644
Count,"How many bowls are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,C,"(C) 1
(C)",True,29.973821989528798
Count,"How many broccolis are in the image? Select from the following choices.
(A) 8
(B) 5
(C) 0
(D) 4
(E) 7
(F) 6",A,D,"(D) 4
(D)",False,29.934640522875817
Count,"How many broccolis are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 0
(D) 1
(E) 3",B,"(F) 4
(H)","(F) 4
(H)",False,29.89556135770235
Count,"How many skateboards are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,"(D) 1
(D)",True,29.986962190352024
Count,"How many sports balls are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,D,"(D) 0
(D)",False,29.947916666666668
Count,"How many chairs are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,B,"(B) 2
(B)",False,29.908972691807545
Count,"How many cats are in the image? Select from the following choices.
(A) 0
(B) 4
(C) 3
(D) 2
(E) 1",D,D,"(D) 2
(D)",True,30.0
Count,"How many cups are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,D,"(D) 2
(D)",False,29.961089494163424
Count,"How many fire hydrants are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,D,"(D) 3
(D)",False,29.922279792746114
Count,"How many sports balls are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,B,"(B) 2
(B)",False,29.88357050452781
Count,"How many dogs are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 6
(D) 5
(E) 2
(F) 0",B,C,"(C) 6
(C)",False,29.844961240310074
Count,"How many sheeps are in the image? Select from the following choices.
(A) 6
(B) 3
(C) 2
(D) 5
(E) 0
(F) 4",(F),"(F) 4
(F)","(F) 4
(F)",False,29.806451612903224
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0",B,C,"(C) 2
(C)",False,29.7680412371134
Count,"How many bottles are in the image? Select from the following choices.
(A) 0
(B) 12
(C) 16
(D) 13
(E) 15
(F) 14",C,D,"(D) 14
(D)",False,29.72972972972973
Count,"How many bears are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,C,"(C) 2
(C)",False,29.691516709511568
Count,"How many stop signs are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,D,"(D) 0
(D)",False,29.653401797175867
Count,"How many sinks are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,C,"(C) 2
(C)",False,29.615384615384617
Count,"How many birds are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 5
(E) 4
(F) 1",B,"(H) 1
(J)","(H) 1
(J)",False,29.577464788732392
Count,"How many bottles are in the image? Select from the following choices.
(A) 5
(B) 8
(C) 7
(D) 0
(E) 6
(F) 4",(E),"(H) 4
(J)","(H) 4
(J)",False,29.53964194373401
Count,"How many fire hydrants are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,D,"(D) 2
(D)",False,29.50191570881226
Count,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,A,"(A) 2
(A)",False,29.464285714285715
Count,"How many trucks are in the image? Select from the following choices.
(A) 0
(B) 5
(C) 4
(D) 2
(E) 3
(F) 6",C,"(F) 6
(F)","(F) 6
(F)",False,29.426751592356688
Count,"How many surfboards are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,"(D) 1
(D)",True,29.51653944020356
Count,"How many clocks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,D,"(D) 2
(D)",False,29.47903430749682
Count,"How many wine glasss are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,C,"(C) 2
(C)",False,29.441624365482234
Count,"How many giraffes are in the image? Select from the following choices.
(A) 5
(B) 3
(C) 0
(D) 2
(E) 1
(F) 4",B,"(F) 4
(F)","(F) 4
(F)",False,29.404309252218
Count,"How many clocks are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,D,"(D) 3
(D)",False,29.367088607594937
Count,"How many giraffes are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,A,"(A) 2
(A)",False,29.329962073324907
Count,"How many tvs are in the image? Select from the following choices.
(A) 0
(B) 10
(C) 6
(D) 8
(E) 9
(F) 7",D,"(F) 7
(F)","(F) 7
(F)",False,29.292929292929294
Count,"How many elephants are in the image? Select from the following choices.
(A) 6
(B) 2
(C) 0
(D) 3
(E) 5
(F) 4",D,D,"(D) 3
(D)",True,29.382093316519548
Count,"How many sheeps are in the image? Select from the following choices.
(A) 9
(B) 0
(C) 12
(D) 11
(E) 8
(F) 10",(F),"(E) 8
(F)","(E) 8
(F)",False,29.345088161209066
Count,"How many cars are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",C,C,"(C) 2
(C)",True,29.433962264150942
Count,"How many bears are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 4
(D) 3
(E) 0",B,"(F) 4
(F)","(F) 4
(F)",False,29.396984924623116
Count,"How many traffic lights are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,B,"(B) 2
(B)",False,29.36010037641154
Count,"How many skiss are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,C,"(C) 2
(C)",False,29.32330827067669
Count,"How many bananas are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2
(E) 5
(F) 4",A,"(F) 4
(F)","(F) 4
(F)",False,29.28660826032541
Count,"How many cell phones are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,"(D) 1
(D)",True,29.375
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,D,"(D) 2
(D)",False,29.33832709113608
Count,"How many airplanes are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,"(D) 1
(D)",True,29.42643391521197
Count,"How many clocks are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,B,"(B) 2
(B)",False,29.389788293897883
Count,"How many zebras are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3
(E) 4",B,D,"(D) 3
(D)",False,29.35323383084577
Count,"How many horses are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,D,"(D) 3
(D)",False,29.316770186335404
Count,"How many zebras are in the image? Select from the following choices.
(A) 3
(B) 6
(C) 4
(D) 0
(E) 5
(F) 2",C,"(H) 6
(J)","(H) 6
(J)",False,29.280397022332505
Count,"How many cats are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,C,"(C) 2
(C)",False,29.244114002478316
Count,"How many snowboards are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,C,"(C) 0
(C)",False,29.207920792079207
Count,"How many potted plants are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",D,D,"(D) 1
(D)",True,29.295426452410382
Count,"How many traffic lights are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,D,"(D) 2
(D)",False,29.259259259259256
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,D,"(D) 3
(D)",False,29.22318125770654
Count,"How many surfboards are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 4
(E) 2",(E),"(E) 2
(E)","(E) 2
(E)",False,29.1871921182266
Count,"How many skateboards are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,"(D) 1
(D)",True,29.274292742927425
Count,"How many vases are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,A,"(A) 2
(A)",False,29.238329238329236
Count,"How many persons are in the image? Select from the following choices.
(A) 7
(B) 8
(C) 5
(D) 0
(E) 6
(F) 4",(E),"(H) 1
(J)","(H) 1
(J)",False,29.20245398773006
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,A,"(A) 2
(A)",False,29.166666666666668
Count,"How many stop signs are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,B,"(B) 2
(B)",False,29.13096695226438
Count,"How many sinks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,B,"(B) 0
(B)",False,29.095354523227385
Count,"How many broccolis are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,A,"(A) 2
(A)",False,29.059829059829063
Count,"How many bottles are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,A,"(A) 0
(A)",False,29.024390243902438
Count,"How many benchs are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 0
(D) 3
(E) 1",A,D,"(D) 3
(D)",False,28.989037758830694
Count,"How many motorcycles are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,D,"(D) 2
(D)",False,28.953771289537713
Count,"How many giraffes are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0
(E) 4
(F) 5",B,"(G) 1
(H)","(G) 1
(H)",False,28.918590522478738
Count,"How many cows are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 4
(E) 5
(F) 0",C,"(H) 0
(J)","(H) 0
(J)",False,28.883495145631066
Count,"How many trucks are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,D,"(D) 2
(D)",False,28.84848484848485
Count,"How many chairs are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 2
(D) 0
(E) 1",C,B,"(B) 3
(B)",False,28.8135593220339
Count,"How many persons are in the image? Select from the following choices.
(A) 8
(B) 10
(C) 9
(D) 0
(E) 12
(F) 11",(F),"(H) 10
(J)","(H) 10
(J)",False,28.778718258766627
Count,"How many persons are in the image? Select from the following choices.
(A) 7
(B) 8
(C) 4
(D) 5
(E) 6
(F) 0",(E),C,"(C) 4
(C)",False,28.743961352657006
Count,"How many clocks are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 4
(D) 0
(E) 2",(E),"(F) 2
(H)","(F) 2
(H)",False,28.70928829915561
Count,"How many tennis rackets are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 0
(D) 1
(E) 3",A,"(F) 0
(G)","(F) 0
(G)",False,28.674698795180724
Count,"How many laptops are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,B,"(B) 2
(B)",False,28.640192539109506
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,D,"(D) 2
(D)",False,28.60576923076923
Count,"How many dining tables are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,C,"(C) 2
(C)",False,28.57142857142857
Count,"How many knifes are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,C,"(C) 2
(C)",False,28.53717026378897
Count,"How many broccolis are in the image? Select from the following choices.
(A) 1
(B) 4
(C) 0
(D) 2
(E) 5
(F) 3",(F),"(H) 1
(J)","(H) 1
(J)",False,28.502994011976046
Count,"How many dogs are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",B,A,"(A) 2
(A)",False,28.4688995215311
