task,prompt,gt,pred,raw_response,correct,accuracy
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,A,A,True,44.0225035161744
Count,"How many elephants are in the image? Select from the following choices.
(A) 0
(B) 4
(C) 5
(D) 6
(E) 8
(F) 7",D,D,"(D) 6
(D)",True,44.10112359550562
Count,"How many mouses are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,C,C,True,44.17952314165498
Count,"How many carrots are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,B,B,True,44.25770308123249
Count,"How many kites are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2",C,D,"(D) 2
(D)",False,44.19580419580419
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 5
(C) 7
(D) 3
(E) 4
(F) 6",B,D,"(D) 3
(D)",False,44.134078212290504
Count,"How many birds are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 1
(D) 0
(E) 3
(F) 5",(E),D,"(D) 0
(D)",False,44.07252440725244
Count,"How many sinks are in the image? Select from the following choices.
(A) 1
(B) 4
(C) 0
(D) 3
(E) 2",(E),E,E,False,44.01114206128134
Count,"How many cats are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,B,B,True,44.08901251738526
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,A,"(A) 2
(A)",False,44.02777777777778
Count,"How many cars are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",C,D,"(D) 2
(D)",False,43.96671289875174
Count,"How many pizzas are in the image? Select from the following choices.
(A) 12
(B) 0
(C) 11
(D) 9
(E) 8
(F) 10",D,"(E) 8
(F)","(E) 8
(F)",False,43.905817174515235
Count,"How many surfboards are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,C,C,True,43.983402489626556
Count,"How many stop signs are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,B,"B
B
B
B
B",True,44.06077348066299
Count,"How many snowboards are in the image? Select from the following choices.
(A) 5
(B) 0
(C) 4
(D) 2
(E) 6
(F) 3",C,D,"(D) 2
(D)",False,44.0
Count,"How many toilets are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,C,C,True,44.0771349862259
Count,"How many trains are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 4
(D) 3
(E) 1",B,E,E,False,44.01650618982118
Count,"How many potted plants are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,"(A) 1
(A)",True,44.09340659340659
Count,"How many cell phones are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,C,"(C) 0
(C)",False,44.03292181069959
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,D,D,False,43.97260273972603
Count,"How many boats are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",D,D,D,True,44.04924760601915
Count,"How many forks are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,A,A,True,44.12568306010929
Count,"How many microwaves are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,A,A,True,44.2019099590723
Count,"How many birds are in the image? Select from the following choices.
(A) 4
(B) 5
(C) 0
(D) 6
(E) 2
(F) 3",A,D,"(D) 6
(D)",False,44.141689373297005
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,D,True,44.21768707482993
Count,"How many surfboards are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 4
(E) 1",C,D,"(D) 4
(D)",False,44.15760869565217
Count,"How many bowls are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,B,"(B) 2
(B)",False,44.097693351424695
Count,"How many ties are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,B,"B
D
D
D
D",True,44.173441734417345
Count,"How many oranges are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,D,D,True,44.2489851150203
Count,"How many tennis rackets are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2",C,D,"(D) 2
(D)",False,44.189189189189186
Count,"How many buss are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,D,"(D) 0
(D)",False,44.12955465587044
Count,"How many microwaves are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,D,D,True,44.20485175202156
Count,"How many keyboards are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,D,"(D) 2
(D)",False,44.145356662180355
Count,"How many vases are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,C,"(C) 0
(C)",False,44.086021505376344
Count,"How many umbrellas are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,A,"(A) 1
(B)",True,44.16107382550336
Count,"How many bowls are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,C,C,True,44.23592493297587
Count,"How many parking meters are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,B,B,True,44.310575635876845
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 4
(D) 6
(E) 5
(F) 0",C,D,"(D) 6
(D)",False,44.25133689839572
Count,"How many backpacks are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 3
(D) 1
(E) 0",B,B,"(B) 2
(B)",True,44.32576769025367
Count,"How many clocks are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,C,C,True,44.4
Count,"How many clocks are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 4
(D) 2
(E) 1",D,D,"(D) 2
(E)",True,44.47403462050599
Count,"How many giraffes are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 2
(D) 0
(E) 3",C,C,"(C) 2
(D)",True,44.547872340425535
Count,"How many persons are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 1
(D) 0
(E) 2",(E),B,"(B) 3
(E)",False,44.48871181938911
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,D,"(D) 0
(D)",False,44.42970822281167
Count,"How many giraffes are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,D,D,False,44.370860927152314
Count,"How many baseball bats are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,A,"(A) 2
(A)",False,44.31216931216932
Count,"How many trucks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3
(E) 4",C,"(E) 4
(E)","(E) 4
(E)",False,44.253632760898284
Count,"How many tennis rackets are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,C,C,True,44.327176781002635
Count,"How many oranges are in the image? Select from the following choices.
(A) 7
(B) 0
(C) 6
(D) 3
(E) 4
(F) 5",(F),D,"(D) 3
(D)",False,44.26877470355731
Count,"How many umbrellas are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,B,"(B) 0
(B)",False,44.21052631578947
Count,"How many bottles are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,C,"(C) 0
(C)",False,44.15243101182654
Count,"How many stop signs are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,44.2257217847769
Count,"How many giraffes are in the image? Select from the following choices.
(A) 11
(B) 9
(C) 10
(D) 8
(E) 0
(F) 12",B,D,"(D) 8
(D)",False,44.167758846657925
Count,"How many bowls are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,C,C,True,44.24083769633508
Count,"How many broccolis are in the image? Select from the following choices.
(A) 8
(B) 5
(C) 0
(D) 4
(E) 7
(F) 6",A,D,"(D) 4
(D)",False,44.18300653594771
Count,"How many broccolis are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 0
(D) 1
(E) 3",B,D,"(D) 1
(D)",False,44.12532637075718
Count,"How many skateboards are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,44.19817470664928
Count,"How many sports balls are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,"(A) 1
(D)",True,44.27083333333333
Count,"How many chairs are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,D,"(D) 1
(D)",True,44.34330299089727
Count,"How many cats are in the image? Select from the following choices.
(A) 0
(B) 4
(C) 3
(D) 2
(E) 1",D,D,"(D) 2
(D)",True,44.41558441558441
Count,"How many cups are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,A,A,True,44.487678339818416
Count,"How many fire hydrants are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,C,"(C) 0
(C)",False,44.43005181347151
Count,"How many sports balls are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,A,True,44.5019404915912
Count,"How many dogs are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 6
(D) 5
(E) 2
(F) 0",B,C,"(C) 6
(C)",False,44.44444444444444
Count,"How many sheeps are in the image? Select from the following choices.
(A) 6
(B) 3
(C) 2
(D) 5
(E) 0
(F) 4",(F),D,"(D) 5
(D)",False,44.387096774193544
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0",B,B,B,True,44.45876288659794
Count,"How many bottles are in the image? Select from the following choices.
(A) 0
(B) 12
(C) 16
(D) 13
(E) 15
(F) 14",C,D,"(D) 14
(D)",False,44.4015444015444
Count,"How many bears are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,44.473007712082264
Count,"How many stop signs are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,B,B,True,44.54428754813864
Count,"How many sinks are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,C,"(C) 2
(C)",False,44.48717948717948
Count,"How many birds are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 5
(E) 4
(F) 1",B,D,"(D) 5
(D)",False,44.43021766965429
Count,"How many bottles are in the image? Select from the following choices.
(A) 5
(B) 8
(C) 7
(D) 0
(E) 6
(F) 4",(E),"(F) 4
(F)","(F) 4
(F)",False,44.37340153452685
Count,"How many fire hydrants are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,A,A,True,44.44444444444444
Count,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,D,"(D) 0
(D)",False,44.38775510204081
Count,"How many trucks are in the image? Select from the following choices.
(A) 0
(B) 5
(C) 4
(D) 2
(E) 3
(F) 6",C,D,"(D) 2
(D)",False,44.3312101910828
Count,"How many surfboards are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,D,True,44.40203562340967
Count,"How many clocks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,A,A,True,44.47268106734435
Count,"How many wine glasss are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,"(D) 1
(A)",True,44.54314720812182
Count,"How many giraffes are in the image? Select from the following choices.
(A) 5
(B) 3
(C) 0
(D) 2
(E) 1
(F) 4",B,"(F) 4
(F)","(F) 4
(F)",False,44.48669201520912
Count,"How many clocks are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,A,"(A) 0
(A)",False,44.43037974683544
Count,"How many giraffes are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,C,C,True,44.50063211125158
Count,"How many tvs are in the image? Select from the following choices.
(A) 0
(B) 10
(C) 6
(D) 8
(E) 9
(F) 7",D,C,"(C) 6
(C)",False,44.44444444444444
Count,"How many elephants are in the image? Select from the following choices.
(A) 6
(B) 2
(C) 0
(D) 3
(E) 5
(F) 4",D,D,"(D) 3
(D)",True,44.51450189155107
Count,"How many sheeps are in the image? Select from the following choices.
(A) 9
(B) 0
(C) 12
(D) 11
(E) 8
(F) 10",(F),"(E) 8
(E)","(E) 8
(E)",False,44.45843828715365
Count,"How many cars are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",C,C,"(C) 2
(D)",True,44.528301886792455
Count,"How many bears are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 4
(D) 3
(E) 0",B,B,"(B) 2
(E)",True,44.597989949748744
Count,"How many traffic lights are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,A,"(A) 0
(A)",False,44.54203262233375
Count,"How many skiss are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,C,C,False,44.48621553884712
Count,"How many bananas are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2
(E) 5
(F) 4",A,"(E) 5
(F)","(E) 5
(F)",False,44.43053817271589
Count,"How many cell phones are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,44.5
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,C,C,True,44.569288389513105
Count,"How many airplanes are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,44.63840399002494
Count,"How many clocks are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,C,C,True,44.707347447073474
Count,"How many zebras are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3
(E) 4",B,A,"(A) 0
(B)",False,44.65174129353234
Count,"How many horses are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,C,C,True,44.72049689440994
Count,"How many zebras are in the image? Select from the following choices.
(A) 3
(B) 6
(C) 4
(D) 0
(E) 5
(F) 2",C,"(E) 5
(E)","(E) 5
(E)",False,44.66501240694789
Count,"How many cats are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,D,"(D) 3
(D)",False,44.60966542750929
Count,"How many snowboards are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,C,"(C) 0
(C)",False,44.554455445544555
Count,"How many potted plants are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",D,D,D,True,44.6229913473424
Count,"How many traffic lights are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,A,A,True,44.69135802469136
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,C,C,True,44.75955610357583
Count,"How many surfboards are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 4
(E) 2",(E),E,E,False,44.70443349753695
Count,"How many skateboards are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,D,True,44.772447724477246
Count,"How many vases are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,D,"(D) 0
(D)",False,44.717444717444714
Count,"How many persons are in the image? Select from the following choices.
(A) 7
(B) 8
(C) 5
(D) 0
(E) 6
(F) 4",(E),"(F) 4
(F)","(F) 4
(F)",False,44.66257668711656
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,C,C,True,44.73039215686275
Count,"How many stop signs are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,C,C,True,44.798041615667074
Count,"How many sinks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,A,A,True,44.86552567237164
Count,"How many broccolis are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,D,True,44.93284493284494
Count,"How many bottles are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,A,"(A) 0
(A)",False,44.87804878048781
Count,"How many benchs are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 0
(D) 3
(E) 1",A,B,"(B) 4
(B)",False,44.82338611449452
Count,"How many motorcycles are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,A,"(A) 0
(A)",False,44.76885644768856
Count,"How many giraffes are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0
(E) 4
(F) 5",B,"(E) 4
(E)","(E) 4
(E)",False,44.714459295261236
Count,"How many cows are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 4
(E) 5
(F) 0",C,A,"(A) 2
(A)",False,44.66019417475729
Count,"How many trucks are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,D,"(D) 2
(D)",False,44.6060606060606
Count,"How many chairs are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 2
(D) 0
(E) 1",C,D,"(D) 0
(D)",False,44.55205811138014
Count,"How many persons are in the image? Select from the following choices.
(A) 8
(B) 10
(C) 9
(D) 0
(E) 12
(F) 11",(F),"(G) 10
(H)","(G) 10
(H)",False,44.49818621523579
Count,"How many persons are in the image? Select from the following choices.
(A) 7
(B) 8
(C) 4
(D) 5
(E) 6
(F) 0",(E),C,"(C) 4
(D)",False,44.44444444444444
Count,"How many clocks are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 4
(D) 0
(E) 2",(E),"(E) 2
(E)","(E) 2
(E)",False,44.39083232810615
Count,"How many tennis rackets are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 0
(D) 1
(E) 3",A,D,"(D) 1
(D)",False,44.33734939759036
Count,"How many laptops are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,A,True,44.4043321299639
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,A,A,True,44.47115384615385
Count,"How many dining tables are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,A,A,True,44.537815126050425
Count,"How many knifes are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,44.60431654676259
Count,"How many broccolis are in the image? Select from the following choices.
(A) 1
(B) 4
(C) 0
(D) 2
(E) 5
(F) 3",(F),D,"(D) 2
(D)",False,44.550898203592816
Count,"How many dogs are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",B,B,"B
B
B
B
B",True,44.61722488038278
Count,"How many giraffes are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,C,C,True,44.68339307048985
Count,"How many sports balls are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,A,"(A) 0
(A)",False,44.630071599045344
Count,"How many bowls are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,A,"(A) 2
(D)",False,44.576877234803334
Count,"How many horses are in the image? Select from the following choices.
(A) 3
(B) 6
(C) 4
(D) 5
(E) 0
(F) 2",C,"(F) 2
(F)","(F) 2
(F)",False,44.52380952380952
Count,"How many birds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",B,B,B,True,44.589774078478
Count,"How many benchs are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 0
(D) 2
(E) 3",D,D,"(D) 2
(D)",True,44.655581947743464
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",B,C,"(C) 0
(C)",False,44.60260972716489
Count,"How many trains are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,A,A,True,44.66824644549763
Count,"How many skateboards are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,B,B,True,44.73372781065088
Count,"How many umbrellas are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 4
(E) 2
(F) 5",(E),"(G) 1
(H)","(G) 1
(H)",False,44.680851063829785
Count,"How many surfboards are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,B,B,True,44.74616292798111
Count,"How many traffic lights are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,"(D) 1
(D)",True,44.81132075471698
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 4
(E) 0",B,B,"(B) 2
(B)",True,44.87632508833922
Count,"How many skateboards are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,A,True,44.94117647058823
Count,"How many zebras are in the image? Select from the following choices.
(A) 9
(B) 10
(C) 8
(D) 11
(E) 0
(F) 7",A,D,"(D) 11
(D)",False,44.888366627497064
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 5
(E) 2
(F) 4",B,"(E) 2
(F)","(E) 2
(F)",False,44.835680751173705
Count,"How many toilets are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,C,C,True,44.90035169988277
Count,"How many chairs are in the image? Select from the following choices.
(A) 3
(B) 6
(C) 0
(D) 5
(E) 4
(F) 7",D,B,"(B) 6
(B)",False,44.84777517564403
Count,"How many snowboards are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,C,C,True,44.91228070175438
Count,"How many cell phones are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,D,True,44.976635514018696
Count,"How many cakes are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,D,D,False,44.924154025670944
Count,"How many oranges are in the image? Select from the following choices.
(A) 4
(B) 0
(C) 1
(D) 2
(E) 3",D,D,"(D) 2
(D)",True,44.988344988344984
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 0
(D) 1
(E) 2",(E),"(E) 2
(E)","(E) 2
(E)",False,44.935972060535505
Count,"How many cars are in the image? Select from the following choices.
(A) 2
(B) 5
(C) 1
(D) 0
(E) 4
(F) 3",(F),B,"(B) 5
(E)",False,44.883720930232556
Count,"How many cats are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",D,D,D,True,44.94773519163763
Count,"How many sheeps are in the image? Select from the following choices.
(A) 7
(B) 8
(C) 6
(D) 4
(E) 5
(F) 0",C,D,"(D) 4
(D)",False,44.895591647331784
Count,"How many cats are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,44.95944380069525
Count,"How many birds are in the image? Select from the following choices.
(A) 5
(B) 3
(C) 0
(D) 4
(E) 1
(F) 2",B,D,"(D) 4
(D)",False,44.907407407407405
Count,"How many persons are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 1
(D) 0
(E) 2",(E),E,E,False,44.85549132947977
Count,"How many cats are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,B,B,True,44.919168591224015
Count,"How many skiss are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 0
(D) 1
(E) 3",A,D,"(D) 1
(D)",False,44.86735870818916
Count,"How many birds are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1
(E) 4",B,A,"(A) 0
(A)",False,44.815668202764975
Count,"How many motorcycles are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 2
(D) 1
(E) 0",C,C,"(C) 2
(B)",True,44.87917146144994
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,A,True,44.94252873563218
Count,"How many horses are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,C,C,False,44.89092996555683
Count,"How many cell phones are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,D,"(D) 2
(D)",False,44.8394495412844
Count,"How many toilets are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,C,C,True,44.90263459335625
Count,"How many suitcases are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,A,"(A) 0
(A)",False,44.8512585812357
Count,"How many bicycles are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,C,"(C) 2
(D)",False,44.800000000000004
Count,"How many tennis rackets are in the image? Select from the following choices.
(A) 9
(B) 10
(C) 13
(D) 11
(E) 12
(F) 0",D,B,"(B) 10
(B)",False,44.74885844748858
Count,"How many ties are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,44.81185860889396
Count,"How many persons are in the image? Select from the following choices.
(A) 10
(B) 12
(C) 0
(D) 11
(E) 8
(F) 9",D,"(E) 8
(E)","(E) 8
(E)",False,44.760820045558084
Count,"How many teddy bears are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,C,C,True,44.82366325369738
Count,"How many skiss are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,44.88636363636363
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,A,"(A) 0
(A)",False,44.835414301929625
Count,"How many cell phones are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,A,A,True,44.89795918367347
Count,"How many bottles are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 1
(D) 0
(E) 3",A,B,"(B) 4
(B)",False,44.8471121177803
Count,"How many clocks are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,C,"(C) 0
(C)",False,44.79638009049774
Count,"How many buss are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",D,D,D,True,44.85875706214689
Count,"How many toilets are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,B,B,True,44.92099322799097
Count,"How many bicycles are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 5
(D) 3
(E) 2
(F) 4",D,"(E) 2
(E)","(E) 2
(E)",False,44.87034949267193
Count,"How many cats are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",B,C,"(C) 0
(C)",False,44.81981981981982
Count,"How many cows are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 0
(D) 2
(E) 1",D,D,"(D) 2
(D)",True,44.881889763779526
Count,"How many bottles are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 2
(D) 3
(E) 0",C,C,"(C) 2
(C)",True,44.9438202247191
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,D,"(D) 0
(D)",False,44.89337822671156
Count,"How many suitcases are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,D,D,True,44.955156950672645
Count,"How many cats are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 4
(D) 3
(E) 0",B,A,"A
A
A
A
A",False,44.90481522956327
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,A,"(A) 0
(A)",False,44.85458612975391
Count,"How many bottles are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,C,C,True,44.91620111731844
Count,"How many apples are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",A,D,"(D) 3
(D)",False,44.86607142857143
Count,"How many books are in the image? Select from the following choices.
(A) 4
(B) 0
(C) 2
(D) 1
(E) 3",C,"(F) 1
(G)","(F) 1
(G)",False,44.81605351170568
Count,"How many kites are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,A,A,True,44.877505567928736
Count,"How many chairs are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,A,"(A) 0
(A)",False,44.827586206896555
Count,"How many toilets are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,B,B,True,44.888888888888886
Count,"How many sinks are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,A,"(A) 0
(A)",False,44.83906770255272
Count,"How many baseball gloves are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,C,"(C) 0
(C)",False,44.789356984478935
