task,prompt,gt,pred,raw_response,correct,accuracy
Count,"How many mouses are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,D,D,True,61.35693215339233
Count,"How many handbags are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,A,A,True,61.413843888070694
Count,"How many cups are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 2
(D) 1
(E) 0",C,D,D,False,61.32352941176471
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,A,A,True,61.38032305433187
Count,"How many frisbees are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3
(E) 4",C,A,A,False,61.29032258064516
Count,"How many backpacks are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,B,B,True,61.34699853587116
Count,"How many cows are in the image? Select from the following choices.
(A) 0
(B) 4
(C) 6
(D) 3
(E) 7
(F) 5",(F),D,D,False,61.25730994152047
Count,"How many wine glasss are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 4
(E) 0",C,C,C,True,61.31386861313869
Count,"How many birds are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,C,C,True,61.37026239067055
Count,"How many cars are in the image? Select from the following choices.
(A) 13
(B) 0
(C) 14
(D) 12
(E) 10
(F) 11",D,E,E,False,61.280931586608446
Count,"How many stop signs are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,B,B,True,61.337209302325576
Count,"How many handbags are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 4
(D) 1
(E) 3",A,D,D,False,61.24818577648766
Count,"How many trucks are in the image? Select from the following choices.
(A) 7
(B) 6
(C) 4
(D) 0
(E) 5
(F) 3",(E),C,C,False,61.15942028985507
Count,"How many bottles are in the image? Select from the following choices.
(A) 0
(B) 4
(C) 2
(D) 3
(E) 1",C,C,C,True,61.21562952243126
Count,"How many surfboards are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 2
(D) 1
(E) 0",C,D,D,False,61.1271676300578
Count,"How many toilets are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,61.18326118326118
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 4
(E) 1",A,A,A,True,61.23919308357348
Count,"How many zebras are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 5
(D) 6
(E) 0
(F) 3",A,C,C,False,61.15107913669065
Count,"How many traffic lights are in the image? Select from the following choices.
(A) 6
(B) 0
(C) 2
(D) 5
(E) 3
(F) 4",(F),E,E,False,61.06321839080459
Count,"How many kites are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0
(E) 4",A,A,A,True,61.11908177905308
Count,"How many clocks are in the image? Select from the following choices.
(A) 1
(B) 4
(C) 0
(D) 2
(E) 3",D,D,D,True,61.174785100286535
Count,"How many sheeps are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 5
(D) 3
(E) 4
(F) 1",D,D,D,True,61.23032904148784
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,C,C,False,61.142857142857146
Count,"How many cars are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 1
(D) 0
(E) 2",(E),C,C,False,61.05563480741797
Count,"How many trains are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,C,C,True,61.111111111111114
Count,"How many frisbees are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,D,D,True,61.16642958748222
Count,"How many handbags are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,C,C,True,61.22159090909091
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,A,A,True,61.27659574468085
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,A,A,True,61.331444759206796
Count,"How many chairs are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1
(E) 4",C,C,C,True,61.386138613861384
Count,"How many cars are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 1
(D) 0
(E) 3",B,A,A,False,61.29943502824858
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,A,A,True,61.3540197461213
Count,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,A,A,False,61.267605633802816
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,A,A,True,61.32208157524614
Count,"How many elephants are in the image? Select from the following choices.
(A) 0
(B) 4
(C) 5
(D) 6
(E) 8
(F) 7",D,D,D,True,61.37640449438202
Count,"How many mouses are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,C,C,True,61.430575035063114
Count,"How many carrots are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,B,B,True,61.484593837535016
Count,"How many kites are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2",C,C,C,True,61.53846153846154
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 5
(C) 7
(D) 3
(E) 4
(F) 6",B,D,D,False,61.452513966480446
Count,"How many birds are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 1
(D) 0
(E) 3
(F) 5",(E),D,D,False,61.366806136680616
Count,"How many sinks are in the image? Select from the following choices.
(A) 1
(B) 4
(C) 0
(D) 3
(E) 2",(E),E,E,False,61.28133704735376
Count,"How many cats are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,B,B,True,61.335187760778865
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,C,C,True,61.38888888888889
Count,"How many cars are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",C,D,D,False,61.30374479889043
Count,"How many pizzas are in the image? Select from the following choices.
(A) 12
(B) 0
(C) 11
(D) 9
(E) 8
(F) 10",D,E,E,False,61.21883656509696
Count,"How many surfboards are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,C,C,True,61.272475795297375
Count,"How many stop signs are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,B,B,True,61.32596685082873
Count,"How many snowboards are in the image? Select from the following choices.
(A) 5
(B) 0
(C) 4
(D) 2
(E) 6
(F) 3",C,C,C,True,61.37931034482759
Count,"How many toilets are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,C,C,True,61.43250688705234
Count,"How many trains are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 4
(D) 3
(E) 1",B,E,E,False,61.34800550206327
Count,"How many potted plants are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,A,True,61.401098901098905
Count,"How many cell phones are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,D,True,61.45404663923183
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,B,B,True,61.50684931506849
Count,"How many boats are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",D,D,D,True,61.55950752393981
Count,"How many forks are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,A,A,True,61.612021857923494
Count,"How many microwaves are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,A,A,True,61.66439290586631
Count,"How many birds are in the image? Select from the following choices.
(A) 4
(B) 5
(C) 0
(D) 6
(E) 2
(F) 3",A,A,A,True,61.71662125340599
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,D,True,61.7687074829932
Count,"How many surfboards are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 4
(E) 1",C,C,C,True,61.82065217391305
Count,"How many bowls are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,D,D,True,61.87245590230665
Count,"How many ties are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,B,B,True,61.92411924119241
Count,"How many oranges are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,D,D,True,61.97564276048715
Count,"How many tennis rackets are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2",C,C,C,True,62.027027027027025
Count,"How many buss are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,B,B,True,62.07827260458839
Count,"How many microwaves are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 3
(D) 1",D,D,D,True,62.129380053908356
Count,"How many keyboards are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,A,A,True,62.18034993270525
Count,"How many vases are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,A,A,True,62.23118279569893
Count,"How many umbrellas are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,A,A,True,62.281879194630875
Count,"How many bowls are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,C,C,True,62.33243967828418
Count,"How many parking meters are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,B,B,True,62.38286479250335
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 4
(D) 6
(E) 5
(F) 0",C,C,C,True,62.43315508021391
Count,"How many backpacks are in the image? Select from the following choices.
(A) 4
(B) 2
(C) 3
(D) 1
(E) 0",B,D,D,False,62.34979973297731
Count,"How many clocks are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,C,C,True,62.4
Count,"How many clocks are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 4
(D) 2
(E) 1",D,E,E,False,62.31691078561917
Count,"How many giraffes are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 2
(D) 0
(E) 3",C,C,C,True,62.36702127659575
Count,"How many persons are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 1
(D) 0
(E) 2",(E),E,E,False,62.28419654714475
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,C,C,True,62.3342175066313
Count,"How many giraffes are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,D,D,False,62.251655629139066
Count,"How many baseball bats are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,B,B,True,62.301587301587304
Count,"How many trucks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3
(E) 4",C,E,E,False,62.219286657859975
Count,"How many tennis rackets are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,C,C,True,62.26912928759894
Count,"How many oranges are in the image? Select from the following choices.
(A) 7
(B) 0
(C) 6
(D) 3
(E) 4
(F) 5",(F),E,E,False,62.1870882740448
Count,"How many umbrellas are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,A,A,True,62.23684210526316
Count,"How many bottles are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,B,B,False,62.155059132720105
Count,"How many stop signs are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,62.20472440944882
Count,"How many giraffes are in the image? Select from the following choices.
(A) 11
(B) 9
(C) 10
(D) 8
(E) 0
(F) 12",B,D,D,False,62.123197903014415
Count,"How many bowls are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,C,C,True,62.17277486910995
Count,"How many broccolis are in the image? Select from the following choices.
(A) 8
(B) 5
(C) 0
(D) 4
(E) 7
(F) 6",A,D,D,False,62.091503267973856
Count,"How many broccolis are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 0
(D) 1
(E) 3",B,A,A,False,62.01044386422977
Count,"How many skateboards are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,62.05997392438071
Count,"How many sports balls are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,A,True,62.109375
Count,"How many chairs are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 0
(D) 1",D,B,B,False,62.028608582574776
Count,"How many cats are in the image? Select from the following choices.
(A) 0
(B) 4
(C) 3
(D) 2
(E) 1",D,D,D,True,62.077922077922075
Count,"How many cups are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,A,A,True,62.12710765239948
Count,"How many fire hydrants are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,A,A,True,62.17616580310881
Count,"How many sports balls are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,A,True,62.225097024579554
Count,"How many dogs are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 6
(D) 5
(E) 2
(F) 0",B,B,B,True,62.273901808785524
Count,"How many sheeps are in the image? Select from the following choices.
(A) 6
(B) 3
(C) 2
(D) 5
(E) 0
(F) 4",(F),F,F,False,62.193548387096776
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 2
(D) 0",B,B,B,True,62.24226804123711
Count,"How many bottles are in the image? Select from the following choices.
(A) 0
(B) 12
(C) 16
(D) 13
(E) 15
(F) 14",C,C,C,True,62.29086229086229
Count,"How many bears are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,62.339331619537276
Count,"How many stop signs are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,B,B,True,62.38767650834403
Count,"How many sinks are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,A,A,True,62.43589743589744
Count,"How many birds are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 5
(E) 4
(F) 1",B,B,B,True,62.483994878361074
Count,"How many bottles are in the image? Select from the following choices.
(A) 5
(B) 8
(C) 7
(D) 0
(E) 6
(F) 4",(E),A,A,False,62.40409207161125
Count,"How many fire hydrants are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,A,A,True,62.45210727969349
Count,"How many beds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,B,B,True,62.5
Count,"How many trucks are in the image? Select from the following choices.
(A) 0
(B) 5
(C) 4
(D) 2
(E) 3
(F) 6",C,D,D,False,62.42038216560509
Count,"How many surfboards are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,D,True,62.468193384223916
Count,"How many clocks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,A,A,True,62.515883100381195
Count,"How many wine glasss are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,62.56345177664975
Count,"How many giraffes are in the image? Select from the following choices.
(A) 5
(B) 3
(C) 0
(D) 2
(E) 1
(F) 4",B,D,D,False,62.48415716096325
Count,"How many clocks are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,C,C,True,62.53164556962025
Count,"How many giraffes are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,C,C,True,62.579013906447535
Count,"How many tvs are in the image? Select from the following choices.
(A) 0
(B) 10
(C) 6
(D) 8
(E) 9
(F) 7",D,C,C,False,62.5
Count,"How many elephants are in the image? Select from the following choices.
(A) 6
(B) 2
(C) 0
(D) 3
(E) 5
(F) 4",D,D,D,True,62.547288776796975
Count,"How many sheeps are in the image? Select from the following choices.
(A) 9
(B) 0
(C) 12
(D) 11
(E) 8
(F) 10",(F),E,E,False,62.468513853904284
Count,"How many cars are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",C,D,D,False,62.38993710691824
Count,"How many bears are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 4
(D) 3
(E) 0",B,B,B,True,62.437185929648244
Count,"How many traffic lights are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,C,C,True,62.484316185696365
Count,"How many skiss are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,C,C,False,62.40601503759399
Count,"How many bananas are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 1
(D) 2
(E) 5
(F) 4",A,F,F,False,62.3279098873592
Count,"How many cell phones are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,62.375
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,C,C,True,62.421972534332085
Count,"How many airplanes are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,62.46882793017456
Count,"How many clocks are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,C,C,True,62.515566625155664
Count,"How many zebras are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3
(E) 4",B,B,B,True,62.56218905472637
Count,"How many horses are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,C,C,True,62.60869565217392
Count,"How many zebras are in the image? Select from the following choices.
(A) 3
(B) 6
(C) 4
(D) 0
(E) 5
(F) 2",C,C,C,True,62.655086848635236
Count,"How many cats are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,A,A,True,62.70136307311029
Count,"How many snowboards are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,B,B,True,62.74752475247525
Count,"How many potted plants are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",D,D,D,True,62.79357231149567
Count,"How many traffic lights are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,A,A,True,62.839506172839506
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,C,C,True,62.88532675709001
Count,"How many surfboards are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 4
(E) 2",(E),E,E,False,62.80788177339901
Count,"How many skateboards are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,D,True,62.85362853628536
Count,"How many vases are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,B,B,True,62.8992628992629
Count,"How many persons are in the image? Select from the following choices.
(A) 7
(B) 8
(C) 5
(D) 0
(E) 6
(F) 4",(E),C,C,False,62.82208588957056
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,C,C,True,62.86764705882353
Count,"How many stop signs are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,C,C,True,62.913096695226436
Count,"How many sinks are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,A,A,True,62.95843520782396
Count,"How many broccolis are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,D,True,63.003663003663
Count,"How many bottles are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,B,B,True,63.048780487804876
Count,"How many benchs are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 0
(D) 3
(E) 1",A,A,A,True,63.0937880633374
Count,"How many motorcycles are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,C,C,True,63.138686131386855
Count,"How many giraffes are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0
(E) 4
(F) 5",B,E,E,False,63.06196840826246
Count,"How many cows are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 4
(E) 5
(F) 0",C,A,A,False,62.98543689320388
Count,"How many trucks are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,A,A,True,63.030303030303024
Count,"How many chairs are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 2
(D) 0
(E) 1",C,C,C,True,63.07506053268766
Count,"How many persons are in the image? Select from the following choices.
(A) 8
(B) 10
(C) 9
(D) 0
(E) 12
(F) 11",(F),A,A,False,62.99879081015719
Count,"How many persons are in the image? Select from the following choices.
(A) 7
(B) 8
(C) 4
(D) 5
(E) 6
(F) 0",(E),C,C,False,62.92270531400966
Count,"How many clocks are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 4
(D) 0
(E) 2",(E),E,E,False,62.84680337756333
Count,"How many tennis rackets are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 0
(D) 1
(E) 3",A,D,D,False,62.77108433734939
Count,"How many laptops are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,A,True,62.8158844765343
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 2",A,A,A,True,62.86057692307693
Count,"How many dining tables are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,A,A,True,62.90516206482592
Count,"How many knifes are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,62.94964028776978
Count,"How many broccolis are in the image? Select from the following choices.
(A) 1
(B) 4
(C) 0
(D) 2
(E) 5
(F) 3",(F),D,D,False,62.874251497005986
Count,"How many dogs are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",B,B,B,True,62.91866028708134
Count,"How many giraffes are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 0",C,C,C,True,62.96296296296296
Count,"How many sports balls are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,B,B,True,63.0071599045346
Count,"How many bowls are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,B,B,True,63.05125148986889
Count,"How many horses are in the image? Select from the following choices.
(A) 3
(B) 6
(C) 4
(D) 5
(E) 0
(F) 2",C,C,C,True,63.095238095238095
Count,"How many birds are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",B,B,B,True,63.13912009512486
Count,"How many benchs are in the image? Select from the following choices.
(A) 4
(B) 1
(C) 0
(D) 2
(E) 3",D,B,B,False,63.064133016627075
Count,"How many persons are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 0
(D) 3",B,B,B,True,63.107947805456696
Count,"How many trains are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 3
(D) 2",A,A,A,True,63.15165876777251
Count,"How many skateboards are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,B,B,True,63.19526627218936
Count,"How many umbrellas are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 4
(E) 2
(F) 5",(E),E,E,False,63.12056737588653
Count,"How many surfboards are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,B,B,True,63.16410861865407
Count,"How many traffic lights are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,D,True,63.20754716981132
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 2
(C) 1
(D) 4
(E) 0",B,B,B,True,63.25088339222616
Count,"How many skateboards are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,A,True,63.294117647058826
Count,"How many zebras are in the image? Select from the following choices.
(A) 9
(B) 10
(C) 8
(D) 11
(E) 0
(F) 7",A,B,B,False,63.21974148061105
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 0
(D) 5
(E) 2
(F) 4",B,E,E,False,63.14553990610329
Count,"How many toilets are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 1
(D) 2",C,C,C,True,63.188745603751464
Count,"How many chairs are in the image? Select from the following choices.
(A) 3
(B) 6
(C) 0
(D) 5
(E) 4
(F) 7",D,E,E,False,63.114754098360656
Count,"How many snowboards are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,A,A,False,63.04093567251462
Count,"How many cell phones are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 0
(D) 1",D,D,D,True,63.084112149532714
Count,"How many cakes are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,D,D,False,63.010501750291716
Count,"How many oranges are in the image? Select from the following choices.
(A) 4
(B) 0
(C) 1
(D) 2
(E) 3",D,D,D,True,63.053613053613056
Count,"How many persons are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 0
(D) 1
(E) 2",(E),E,E,False,62.9802095459837
Count,"How many cars are in the image? Select from the following choices.
(A) 2
(B) 5
(C) 1
(D) 0
(E) 4
(F) 3",(F),E,E,False,62.906976744186046
Count,"How many cats are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1",D,D,D,True,62.9500580720093
Count,"How many sheeps are in the image? Select from the following choices.
(A) 7
(B) 8
(C) 6
(D) 4
(E) 5
(F) 0",C,D,D,False,62.87703016241299
Count,"How many cats are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,62.92004634994206
Count,"How many birds are in the image? Select from the following choices.
(A) 5
(B) 3
(C) 0
(D) 4
(E) 1
(F) 2",B,E,E,False,62.84722222222222
Count,"How many persons are in the image? Select from the following choices.
(A) 4
(B) 3
(C) 1
(D) 0
(E) 2",(E),E,E,False,62.774566473988436
Count,"How many cats are in the image? Select from the following choices.
(A) 2
(B) 1
(C) 3
(D) 0",B,B,B,True,62.8175519630485
Count,"How many skiss are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 0
(D) 1
(E) 3",A,A,A,True,62.86043829296425
Count,"How many birds are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 3
(D) 1
(E) 4",B,B,B,True,62.903225806451616
Count,"How many motorcycles are in the image? Select from the following choices.
(A) 3
(B) 4
(C) 2
(D) 1
(E) 0",C,B,B,False,62.83084004602992
Count,"How many persons are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 3
(D) 0",A,A,A,True,62.87356321839081
Count,"How many horses are in the image? Select from the following choices.
(A) 1
(B) 0
(C) 2
(D) 3",A,A,A,True,62.91618828932262
Count,"How many cell phones are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 3
(D) 2",B,B,B,True,62.95871559633027
Count,"How many toilets are in the image? Select from the following choices.
(A) 2
(B) 3
(C) 1
(D) 0",C,C,C,True,63.001145475372276
Count,"How many suitcases are in the image? Select from the following choices.
(A) 0
(B) 2
(C) 1
(D) 3",C,A,A,False,62.92906178489702
Count,"How many bicycles are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,A,A,True,62.97142857142857
Count,"How many tennis rackets are in the image? Select from the following choices.
(A) 9
(B) 10
(C) 13
(D) 11
(E) 12
(F) 0",D,B,B,False,62.89954337899544
Count,"How many ties are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,D,D,True,62.941847206385404
Count,"How many persons are in the image? Select from the following choices.
(A) 10
(B) 12
(C) 0
(D) 11
(E) 8
(F) 9",D,E,E,False,62.87015945330297
Count,"How many teddy bears are in the image? Select from the following choices.
(A) 2
(B) 0
(C) 1
(D) 3",C,C,C,True,62.91240045506257
Count,"How many skiss are in the image? Select from the following choices.
(A) 0
(B) 3
(C) 2
(D) 1",D,C,C,False,62.84090909090909
Count,"How many persons are in the image? Select from the following choices.
(A) 0
(B) 1
(C) 2
(D) 3",B,B,B,True,62.88308740068105
Count,"How many cell phones are in the image? Select from the following choices.
(A) 1
(B) 3
(C) 2
(D) 0",A,A,A,True,62.925170068027214
Count,"How many bottles are in the image? Select from the following choices.
(A) 2
(B) 4
(C) 1
(D) 0
(E) 3",A,E,E,False,62.85390713476784
Count,"How many clocks are in the image? Select from the following choices.
(A) 1
(B) 2
(C) 0
(D) 3",A,A,A,True,62.89592760180995
Count,"How many buss are in the image? Select from the following choices.
(A) 3
(B) 0
(C) 2
(D) 1",D,D,D,True,62.93785310734463
Count,"How many toilets are in the image? Select from the following choices.
(A) 3
(B) 1
(C) 0
(D) 2",B,B,B,True,62.97968397291196
